,SK_ID_CURR,TARGET,AMT_INCOME_TOTAL,AMT_ANNUITY,AGE,YEARS_EMPLOYED,OWN_CAR_AGE,CNT_FAM_MEMBERS,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Other,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Civil marriage,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE_Revolving loans,OCCUPATION_TYPE_Accountants,OCCUPATION_TYPE_Core staff,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_HR staff,OCCUPATION_TYPE_High skill tech staff,OCCUPATION_TYPE_IT staff,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Managers,OCCUPATION_TYPE_Medicine staff,OCCUPATION_TYPE_Other,OCCUPATION_TYPE_Private service staff,OCCUPATION_TYPE_Realty agents,OCCUPATION_TYPE_Sales staff,CREDIT_active,CREDIT_MEAN_OVERDUE_active,CREDIT_MEAN_active,proportion_OVERDUE_active,CREDIT_sold,CREDIT_MEAN_OVERDUE_sold,CREDIT_MEAN_sold,proportion_OVERDUE_sold,CREDIT_closed,CREDIT_MEAN_OVERDUE_closed,CREDIT_MEAN_closed,proportion_OVERDUE_closed,CREDIT_bad,CREDIT_MEAN_OVERDUE_bad,CREDIT_MEAN_bad,proportion_OVERDUE_bad,CREDIT_ask,Number_years_Loan_Theorical,INCOME_ANNUITY_RATIO
23986,395189,0,67499.99999999994,22018.50000000002,31.838134430727024,11.242798353909466,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,156594.00000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72292.5,20.437359493153483,3.065603923973023
8605,395220,1,225000.0,43658.99999999996,28.9519890260631,7.846364883401921,2.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,54409.49999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,138378.24642857135,0.0,0.0,0.0,0.0,0.0,95631.30000000008,12.620078334364049,5.153576582148011
14241,395284,0,269999.99999999977,36423.0,36.01371742112483,2.995884773662552,2.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,197739.0000000001,0.0,0.0,0.0,0.0,0.0,1.0,2969.999999999998,7683.479999999999,0.3865435974324134,0.0,0.0,0.0,0.0,25026.74999999998,30.8870768470472,7.4128984432913265
17973,395506,0,283499.99999999977,17608.49999999998,28.76543209876544,1.9149519890260631,0.0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,210000.0000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139653.8999999999,25.81139790442116,16.100178890876567
18677,395816,0,134999.99999999997,13499.99999999999,28.09876543209877,2.776406035665295,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,30897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118714.49999999994,20.0,10.0
34945,396155,0,202500.0000000001,42290.99999999998,29.744855967078188,6.611796982167353,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,324000.00000000006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,105217.08299999993,0.0,0.0,0.0,0.0,0.0,101468.99999999996,13.333262396254522,4.788252819748883
2313,396461,0,121500.00000000007,14260.500000000004,27.703703703703702,1.2181069958847737,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,225000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48839.99999999998,0.0,0.0,0.0,0.0,0.0,0.0,31.55569580309246,8.520037866834963
8200,396485,0,134999.99999999997,26216.99999999999,43.18244170096022,1.602194787379973,0.0,2.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,6384.375000000001,218958.75,0.0291578893284694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107162.99999999993,30.84449021627189,5.149330587023687
3093,396712,0,202500.0000000001,32089.500000000025,41.39917695473251,4.641975308641976,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,14962.500000000013,247499.99999999988,0.0604545454545454,0.0,0.0,0.0,0.0,1.0,0.0,125821.04624999993,0.0,0.0,0.0,0.0,0.0,168975.71052631576,13.742813069695694,6.310475389145982
32458,396741,0,269999.99999999977,11915.99999999999,38.94101508916324,4.342935528120713,5.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,119241.00000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,345869.99999999965,0.0,0.0,0.0,0.0,0.0,268277.4,13.595166163141991,22.658610271903324
25040,397126,0,206999.99999999985,20249.999999999985,28.76543209876544,1.0727023319615911,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,114738.75,0.0,0.0,0.0,0.0,0.0,1.0,2154.15,70289.99999999993,0.0306466069142125,0.0,0.0,0.0,0.0,174664.92857142873,12.577777777777778,10.22222222222222
34476,397402,0,225000.0,26315.99999999998,40.77091906721537,1.9204389574759944,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,566999.9999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42591.03749999999,0.0,0.0,0.0,0.0,0.0,0.0,34.19972640218878,8.549931600547195
31657,397544,0,134999.99999999997,16434.000000000015,24.21124828532236,1.1632373113854595,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.08433734939759,8.214676889375685
34889,397747,0,112500.00000000004,40963.49999999996,41.08916323731138,12.636488340192043,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,8243.054999999998,93719.0635714286,0.0879549441263623,0.0,0.0,0.0,0.0,1.0,4455.000000000002,82744.8235714285,0.053840225982889,0.0,0.0,0.0,0.0,76747.9090909091,20.719543007799626,2.7463473580138418
7450,397805,0,112500.00000000004,29641.500000000007,40.40877914951989,10.093278463648836,0.0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,127192.50000000007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,148671.36000000002,0.0,0.0,0.0,0.0,0.0,0.0,9.716107484439046,3.7953544861090025
36354,398122,0,179999.9999999999,33295.50000000003,28.31275720164609,0.279835390946502,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,112500.00000000004,0.0,0.0,0.0,0.0,0.0,1.0,7559.999999999997,103537.98000000004,0.0730166843123653,0.0,0.0,0.0,0.0,126497.99999999996,16.282470604135693,5.406135964319502
23423,398497,0,134999.99999999997,37966.50000000004,34.87791495198903,0.5294924554183813,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,67499.99999999994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77388.07500000001,0.0,0.0,0.0,0.0,0.0,252015.2999999998,10.806210738414128,3.5557662676306743
2368,399067,0,134999.99999999997,51137.99999999998,31.95610425240055,0.3676268861454047,0.0,2.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,185345.99999999985,0.0,0.0,0.0,0.0,0.0,1.0,9079.3575,132817.0950000001,0.0683598560862967,0.0,0.0,0.0,0.0,35462.25,14.866156282998944,2.6399155227032733
6910,399305,0,134999.99999999997,4846.500000000001,27.30864197530864,1.2866941015089164,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,324000.00000000006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,87968.74500000002,0.0,0.0,0.0,0.0,0.0,63875.24999999999,9.285051067780874,27.855153203342617
28975,399393,0,134999.99999999997,26216.99999999999,39.47873799725652,3.975308641975309,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,225000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,134821.12500000015,0.0,0.0,0.0,0.0,0.0,50820.00000000005,30.84449021627189,5.149330587023687
33064,399437,0,269999.99999999977,45000.00000000002,28.88340192043896,1.3717421124828533,0.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,124380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250609.5000000002,20.0,6.0
9576,399529,0,157500.00000000003,22500.0,35.9039780521262,6.496570644718793,0.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,450056.2499999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,134607.32,0.0,0.0,0.0,0.0,0.0,23572.800000000017,20.0,7.0
31876,399758,0,89999.99999999991,25226.999999999975,46.79012345679013,6.97119341563786,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,225000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212260.49999999997,10.058151980021403,3.567606136282554
13260,399971,0,202500.0000000001,29250.00000000001,35.62688614540466,1.8353909465020577,0.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,179999.9999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,112391.63999999993,0.0,0.0,0.0,0.0,0.0,171369.00000000003,20.0,6.923076923076923
28476,400170,0,89999.99999999991,37948.49999999999,40.27434842249657,3.034293552812071,0.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,27191.25000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55228.49999999997,34.08573461401637,2.371635242499704
36163,400227,0,157500.00000000003,31050.000000000025,47.18518518518518,10.737997256515776,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,36.0,463625.9999999997,7.764879450246535e-05,0.0,0.0,0.0,0.0,1.0,0.0,81884.99999999994,0.0,0.0,0.0,0.0,0.0,26529.75000000002,12.868260869565216,5.072463768115942
35522,400605,0,202500.0000000001,29524.50000000001,32.88065843621399,5.017832647462277,14.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,218547.4724999998,0.0,0.0,0.0,0.0,0.0,150735.37500000012,27.71970736168267,6.858710562414266
2390,400806,0,225000.0,25816.500000000007,58.61454046639232,15.069958847736626,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,576244.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,449999.9999999998,0.0,0.0,0.0,0.0,0.0,237707.99999999997,10.213874847481264,8.715356458079135
26299,400829,0,112500.00000000004,26945.999999999985,45.06172839506173,10.463648834019205,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,67499.99999999994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22116.149999999983,0.0,0.0,0.0,0.0,0.0,414031.5000000003,25.21710086840348,4.1750167000668
1172,401009,0,112500.00000000004,27063.000000000004,28.23045267489712,2.2606310013717423,17.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,247499.99999999988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41174.99999999996,0.0,0.0,0.0,0.0,0.0,18265.499999999996,16.794146990355838,4.156967076820751
13473,401122,0,211499.99999999985,29600.99999999999,41.02606310013717,7.805212620027435,17.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,229500.00000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119405.0400000001,0.0,0.0,0.0,0.0,0.0,137084.84999999986,20.695652173913043,7.145028884159319
3813,401176,0,112500.00000000004,18976.500000000007,28.200274348422496,3.478737997256516,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,98999.9999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34618.49999999999,0.0,0.0,0.0,0.0,0.0,179392.49999999994,18.970832345269148,5.9283851078966086
19119,401412,0,179999.9999999999,46183.50000000005,63.8079561042524,3.294924554183813,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,162000.00000000006,0.0,0.3333333333333333,0.0,170644.50000000006,0.0,0.8571428571428571,0.0,164855.24999999997,0.0,0.0,0.0,0.0,0.0,0.0,27.84146935593881,3.89749585891065
27481,402434,0,202500.0000000001,22324.499999999996,36.24142661179698,4.255144032921811,7.0,4.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,143923.49999999997,0.0,0.0,0.0,0.0,0.0,1.0,6869.250000000001,152232.54545454556,0.0451233997269727,0.0,0.0,0.0,0.0,168410.2500000001,10.743801652892564,9.07075186454344
8787,402721,0,202500.0000000001,20249.999999999985,28.617283950617285,0.7681755829903978,7.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,283551.74999999977,0.0,0.0,0.0,0.0,0.0,1.0,0.0,147553.65000000005,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0
3860,403045,0,225000.0,40319.99999999996,26.97942386831276,0.9766803840877916,3.0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,74659.49999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,167296.50000000006,0.0,0.0,0.0,0.0,0.0,0.0,20.71875,5.580357142857143
19238,403171,0,166499.99999999985,34114.5,23.349794238683128,2.359396433470508,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,179999.9999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81166.50000000001,0.0,0.0,0.0,0.0,0.0,111279.00000000012,37.765466297322256,4.880622609154465
24229,403228,0,126000.00000000004,30091.5,51.73113854595336,3.975308641975309,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,119868.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,136210.50000000012,0.0,0.0,0.0,0.0,0.0,0.0,30.12860774637356,4.187228951697323
6990,403359,0,292499.9999999998,33345.0,36.23868312757202,4.625514403292181,21.0,3.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,67499.99999999994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,184986.0000000001,0.0,0.0,0.0,0.0,0.0,0.0,23.50958164642375,8.771929824561404
35764,403533,0,89999.99999999991,6065.999999999999,39.60493827160494,0.5130315500685871,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,169320.00000000006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53141.142857142855,0.0,0.0,0.0,0.0,0.0,0.0,37.0919881305638,14.83679525222552
27825,403538,0,121500.00000000007,38146.49999999999,44.6721536351166,9.344307270233196,0.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,10783.484999999995,20160.000000000004,0.5348950892857143,0.0,0.0,0.0,0.0,1.0,0.0,54314.99999999996,0.0,0.0,0.0,0.0,0.0,0.0,13.330069600094372,3.185089064527545
4465,403655,0,157500.00000000003,24700.499999999996,46.30727023319616,5.96159122085048,18.0,2.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,449999.9999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,449999.9999999998,0.0,0.0,0.0,0.0,0.0,65279.99999999994,36.3687374749499,6.376389141920204
1994,403810,0,269999.99999999977,47965.500000000015,35.92318244170096,2.016460905349794,9.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,233009.99999999985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,134999.99999999997,0.0,0.0,0.0,0.0,0.0,110560.4999999999,16.3017168589924,5.629045876723895
4732,404065,0,81000.0,3145.5,29.0562414266118,1.2647462277091908,0.0,3.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,177825.3749999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58747.49999999996,0.0,0.0,0.0,0.0,0.0,46573.49999999997,21.45922746781116,25.751072961373392
1461,404301,0,157500.00000000003,25474.500000000004,44.718792866941016,2.5486968449931413,6.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,225000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,193500.0000000001,0.0,0.0,0.0,0.0,0.0,0.0,24.555378908320083,6.182653241476771
30946,404338,0,134999.99999999997,22455.000000000007,42.98216735253772,2.46639231824417,14.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,449999.9999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,93512.25,0.0,0.0,0.0,0.0,0.0,149512.49999999997,30.260521042084168,6.012024048096192
10482,404693,1,89999.99999999991,17761.49999999998,40.54595336076817,8.790123456790123,0.0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,226620.00000000012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,108216.0,0.0,0.0,0.0,0.0,0.0,40877.99999999996,10.03800354699772,5.067139599695972
16424,404942,0,157500.00000000003,21415.5,32.787379972565155,1.4348422496570643,9.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,47128.50000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156602.0454545454,13.658331582265182,7.354486236604329
26898,405097,0,261000.0,8401.499999999998,46.16460905349794,5.278463648834019,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,254700.00000000003,0.0,0.0,0.0,0.0,0.0,1.0,4.500000000000001,217499.99999999985,2.06896551724138e-05,0.0,0.0,0.0,0.0,388351.2857142854,19.2822710230316,31.065881092662025
33339,405659,0,134999.99999999997,19669.50000000001,36.37037037037037,8.244170096021948,0.0,2.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,250875.0000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,227990.9999999999,0.0,0.0,0.0,0.0,0.0,66429.00000000004,27.66048959048273,6.863417982155113
14449,405932,0,157500.00000000003,13868.999999999996,54.37311385459534,14.853223593964335,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,105995.24999999994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,214978.59000000017,0.0,0.0,0.0,0.0,0.0,0.0,26.281635301752107,11.35626216742375
32135,406095,0,337500.0,48991.50000000003,29.19890260631001,5.001371742112483,7.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,319500.0000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79342.49999999997,0.0,0.0,0.0,0.0,0.0,0.0,18.37053366400293,6.888950124001102
7056,406201,0,179999.9999999999,16118.999999999993,55.15500685871056,15.388203017832648,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,339750.00000000023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,338873.6699999999,0.0,0.0,0.0,0.0,0.0,0.0,15.340591848129536,11.166945840312676
31703,406467,0,166499.99999999985,19408.50000000002,36.7681755829904,7.939643347050755,0.0,2.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,112500.00000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,121438.12500000012,0.0,0.0,0.0,0.0,0.0,156066.92307692295,13.96638070948296,8.578715511245074
31704,406749,0,103500.0,25141.49999999998,41.92866941015089,0.5569272976680384,13.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,340499.9999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52888.49999999997,0.0,0.0,0.0,0.0,0.0,0.0,23.48057991766601,4.116699480937892
27739,406808,0,103500.0,6318.000000000003,27.60219478737997,6.962962962962963,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,134999.99999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.61253561253561,16.381766381766383
14456,407392,0,225000.0,24876.00000000001,25.709190672153635,1.2126200274348422,18.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,210665.2500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150245.25000000012,8.38205499276411,9.044862518089724
28676,407423,0,118349.99999999993,40427.99999999998,36.960219478738,9.316872427983538,0.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,134999.99999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41632.49999999997,9.492430988423864,2.927426536064114
32106,407691,0,315000.00000000023,6749.999999999999,27.73113854595336,2.702331961591221,2.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,355500.00000000006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,121525.82999999991,0.0,0.0,0.0,0.0,0.0,0.0,20.0,46.66666666666666
23138,407958,0,157500.00000000003,19107.00000000001,34.54320987654321,3.4924554183813443,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,103490.99999999994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,179246.62636363652,0.0,0.0,0.0,0.0,0.0,155989.4999999999,23.787093735280266,8.243052284503062
22608,408425,0,202500.0000000001,11249.999999999996,51.51440329218107,3.928669410150892,8.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,675000.0000000002,0.0,0.0,0.0,0.0,0.0,1.0,4387.455000000001,168853.50000000015,0.025983796604749,0.0,0.0,0.0,0.0,24367.499999999985,20.0,18.0
3088,408527,0,116999.99999999993,17181.0,25.58299039780521,0.3648834019204389,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,157500.00000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.61969617600838,6.80984808800419
5456,408569,0,225000.0,35685.00000000003,28.70781893004116,5.621399176954733,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,382509.72000000015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,247499.99999999988,0.0,0.0,0.0,0.0,0.0,42480.000000000015,12.61034047919294,6.305170239596469
13286,408795,0,225000.0,13387.500000000004,36.62002743484225,5.204389574759945,14.0,6.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,172379.42999999996,0.0,0.0,0.0,0.0,0.0,1.0,12362.332499999997,133111.44,0.0928720514179697,0.0,0.0,0.0,0.0,206710.2000000002,21.2436974789916,16.80672268907563
19003,409360,0,134999.99999999997,15241.49999999999,54.40877914951989,9.127572016460906,0.0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,41777.324999999975,0.0,0.0,0.0,0.0,0.0,1.0,0.0,109626.20357142856,0.0,0.0,0.0,0.0,0.0,162967.5,31.00088573959256,8.857395925597874
1195,409379,0,89999.99999999991,12374.999999999993,30.72702331961592,1.3689986282578874,0.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,353576.25000000023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,262158.7500000001,0.0,0.0,0.0,0.0,0.0,38439.0,20.0,7.272727272727272
34333,409470,0,157500.00000000003,8999.999999999998,28.44170096021948,0.7818930041152263,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,179999.9999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79535.24999999994,20.0,17.5
1877,409588,0,225000.0,40243.50000000002,44.97393689986283,2.9355281207133057,6.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,283499.99999999977,0.0,0.0,0.0,0.0,0.0,1.0,0.0,279355.5000000003,0.0,0.0,0.0,0.0,0.0,422067.9375,23.52588616795259,5.5909650005590965
19751,409597,0,202500.0000000001,26833.49999999997,31.92866941015089,12.4718792866941,0.0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,540000.0000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,225000.0,0.0,0.0,0.0,0.0,0.0,143460.00000000012,8.385041086701325,7.546536978031193
